,State,Year,Employment,Share,Growth,Good_Day_Ratio,Green_Ratio,Policy_Score,Number_bill,emission_per_capita,Political_Leaning
163,South Carolina,2021,0.0736048384520111,0.19047619047619052,0.38279773156899816,0.6506024096385543,0.964,0.02222222222222222,0.0,0.051766135352501574,0.2621242978018652
164,South Dakota,2018,0.011886885396873726,0.28571428571428575,0.3516068052930057,0.730120481927711,0.86,0.12222222222222223,0.0,0.0530180109292618,0.1421622786686056
165,South Dakota,2019,0.012423154052748601,0.3095238095238096,0.3591682419659736,0.7855421686746991,0.848,0.1111111111111111,0.016666666666666666,0.05808217412765372,0.15513861342413082
166,South Dakota,2020,0.012325422734935752,0.35714285714285726,0.3298676748582231,0.749397590361446,0.894,0.13333333333333333,0.016666666666666666,0.045113881481941884,0.16811494817965603
167,South Dakota,2021,0.013178692317378697,0.35714285714285726,0.39792060491493386,0.5831325301204819,0.912,0.03333333333333333,0.11666666666666667,0.048345521022253146,0.1507993270818832
168,Tennessee,2018,0.1387922532895046,0.28571428571428575,0.3232514177693762,0.653012048192771,0.91,0.26666666666666666,0.0,0.04935195885599207,0.16811494817965603
169,Tennessee,2019,0.1405413939117148,0.28571428571428575,0.3459357277882798,0.6554216867469878,0.93,0.2777777777777778,0.03333333333333333,0.04726286569807298,0.16811494817965603
170,Tennessee,2020,0.1279979551601196,0.3095238095238096,0.2551984877126654,0.8168674698795182,0.94,0.2777777777777778,0.0,0.03726420327361976,0.16811494817965603
171,Tennessee,2021,0.13689338452950828,0.3095238095238096,0.3591682419659736,0.6409638554216865,0.92,0.2,0.08333333333333333,0.04300288988874805,0.1629027870528534
172,Texas,2018,0.4296400292442174,0.11904761904761912,0.890359168241966,0.5253012048192773,0.958,0.32222222222222224,0.13333333333333333,0.1079921846044012,0.26327473638684085
173,Texas,2019,0.4443786637497627,0.11904761904761912,0.36672967863894146,0.5373493975903616,0.968,0.3,0.26666666666666666,0.10605926476410309,0.26327473638684085
174,Texas,2020,0.4107684876642403,0.16666666666666669,0.26465028355387527,0.5734939759036144,0.97,0.2777777777777778,0.11666666666666667,0.0949663085636876,0.26327473638684085
175,Texas,2021,0.4398585903009185,0.14285714285714285,0.39981096408317585,0.5445783132530122,0.964,0.17777777777777778,0.25,0.09860425650286686,0.28099703581585184
176,Utah,2018,0.07272588244801916,0.3809523809523811,0.3289224952741021,0.12771084337349414,0.844,0.4222222222222222,0.0,0.08946543721841273,0.1421622786686056
177,Utah,2019,0.07359356176149423,0.35714285714285726,0.3449905482041588,0.4481927710843374,0.858,0.3888888888888889,0.13333333333333333,0.08917528158443663,0.14648772358711404
178,Utah,2020,0.0689118557485749,0.35714285714285726,0.28071833648393196,0.4746987951807231,0.868,0.4111111111111111,0.21666666666666667,0.07865318343732508,0.15081316850562243
179,Utah,2021,0.07255422678552298,0.35714285714285726,0.37901701323251424,0.2867469879518072,0.866,0.3333333333333333,0.26666666666666666,0.08888664394381282,0.16688985241538687
180,Vermont,2018,0.022489479787471976,0.8571428571428572,0.3081285444234405,0.7879518072289158,0.606,0.8555555555555556,0.0,0.5886103588293102,0.6179612197045298
181,Vermont,2019,0.02215305852038544,0.8809523809523812,0.3241965973534972,0.8602409638554218,0.822,0.8555555555555556,0.08333333333333333,0.5499441120719972,0.6179612197045298
182,Vermont,2020,0.01952746907837488,1.0000000000000002,0.2551984877126654,0.8746987951807226,0.776,0.8444444444444446,0.03333333333333333,0.4835119686747661,0.6179612197045298
183,Vermont,2021,0.02033563189875036,0.9523809523809526,0.3610586011342155,0.8048192771084337,0.586,0.7666666666666667,0.06666666666666667,0.42688457217158654,0.6343102336263635
184,Virginia,2018,0.16973298676304477,0.23809523809523808,0.5727788279773157,0.8048192771084337,0.984,0.3111111111111111,0.16666666666666666,0.00030243164796586513,0.4103398636161265
185,Virginia,2019,0.17376816251966373,0.23809523809523808,0.3563327032136106,0.8530120481927712,0.994,0.2888888888888889,0.15,0.0003241754840713507,0.4406179780456853
186,Virginia,2020,0.15697529089162912,0.28571428571428575,0.24763705103969758,0.9469879518072291,0.994,0.35555555555555557,0.06666666666666667,0.0,0.4708960924752441
187,Virginia,2021,0.16438971490646925,0.28571428571428575,0.38846880907372405,0.8072289156626509,0.994,0.3888888888888889,0.08333333333333333,5.275620613975202e-06,0.4561965566949691
188,Washington,2018,0.155035700122728,0.2619047619047619,0.29300567107750475,0.6289156626506025,0.952,0.6555555555555557,0.016666666666666666,0.024360455543589725,0.5141505416603281
189,Washington,2019,0.15070733041267048,0.23809523809523808,0.31001890359168244,0.7421686746987954,0.958,0.6555555555555557,0.08333333333333333,0.029025101765543133,0.5271268764158533
190,Washington,2020,0.1331326082421331,0.2619047619047619,0.23062381852551986,0.7445783132530122,0.966,0.6333333333333334,0.06666666666666667,0.022420428849559713,0.5401032111713786
191,Washington,2021,0.13542741476231554,0.23809523809523808,0.3856332703213611,0.7373493975903616,0.982,0.6555555555555557,0.13333333333333333,0.021247400274039683,0.5290231082136783
192,West Virginia,2018,0.009825756337030209,0.023809523809523836,0.31001890359168244,0.7325301204819277,0.318,0.07777777777777778,0.03333333333333333,0.23703768417917068,0.15081316850562243
193,West Virginia,2019,0.009829515233869166,0.023809523809523836,0.334593572778828,0.7710843373493979,0.442,0.1,0.08333333333333333,0.20276907274623368,0.1378368337500972
194,West Virginia,2020,0.007795952043994128,0.04761904761904767,0.2334593572778828,0.8722891566265059,0.534,0.07777777777777778,0.03333333333333333,0.181849338957665,0.12486049899457202
195,West Virginia,2021,0.00881837198419008,0.04761904761904767,0.391304347826087,0.6939759036144579,0.476,0.044444444444444446,0.21666666666666667,0.20086525451423276,0.11371136193597225
196,Wisconsin,2018,0.13707381157777815,0.3095238095238096,0.30340264650283555,0.5927710843373493,0.866,0.3,0.016666666666666666,0.11187229877219175,0.4016889737791097
197,Wisconsin,2019,0.13501393611003043,0.3095238095238096,0.32136105860113423,0.7228915662650603,0.908,0.3111111111111111,0.0,0.10560598204969947,0.3930380839420929
198,Wisconsin,2020,0.12121502581422403,0.3095238095238096,0.2438563327032136,0.6987951807228914,0.922,0.3333333333333333,0.06666666666666667,0.07803176681428027,0.3843871941050761
199,Wisconsin,2021,0.12502466776050564,0.3095238095238096,0.3620037807183365,0.527710843373494,0.902,0.24444444444444446,0.1,0.09108338164595982,0.38075392418420706
200,Wyoming,2018,0.007473940507939729,0.42857142857142866,0.30907372400756145,0.5060240963855422,0.206,0.05555555555555556,0.06666666666666667,0.8504840002577476,0.0037480412763367665
201,Wyoming,2019,0.00727910372863772,0.42857142857142866,0.3232514177693762,0.7036144578313253,0.246,0.05555555555555556,0.1,0.782439823332593,0.01239893111335355
202,Wyoming,2020,0.0060029582518122595,0.4523809523809525,0.26086956521739135,0.6867469879518073,0.332,0.044444444444444446,0.1,0.7457118860127694,0.02104982095037039
203,Wyoming,2021,0.006348776760996183,0.4523809523809525,0.3563327032136106,0.5084337349397592,0.374,0.0,0.2,0.7235941492374051,0.0
